Timestamp,Emitter_ID,Radar_Function,RF_MHz,PW_us,PRI_us,Amplitude_dB,DOA_deg,Location_MGRS
2025-12-05 04:40:16,5,Air Traffic Control,11241.92111,0.01,818.0684514,5.405570612,330.8106998,51RWJ270490
2025-11-26 01:24:31,3,Naval/Ground Surveillance,8181.066898,1.939433991,409.7105935,18.58222687,284.9884135,51SVV045197
2025-12-19 08:31:53,2,Short-Range Fire Control / Tracking,10492.80797,1.040798767,101.7321337,8.986401,90.23601575,50RPP298191
2025-11-30 21:44:04,6,Early Warning,9204.706451,4.938451572,398.9483045,15.07907606,18.31457813,52SDG142415
2025-12-06 17:49:02,7,Target Illumination,10404.4539,2.531395984,47.99597366,11.08383411,192.3450509,51STV518067
2025-12-16 00:53:52,7,Target Illumination,10459.77681,2.028612678,51.33228605,5.269435475,209.0154455,51STV518067
2025-11-28 04:23:58,2,Short-Range Fire Control / Tracking,10468.48635,0.896684732,74.84933468,11.08367851,110.2141077,50RPP298191
2025-12-16 15:56:32,1,Medium-Range Surveillance,9195.55186,4.407287963,210.8651047,16.50035815,35.37030691,51SXS985510
2025-12-02 07:01:39,3,Naval/Ground Surveillance,8063.78949,1.412290198,445.2246834,12.71375691,263.5241509,51SVV045197
2025-12-04 17:21:38,9,Coastal Defense,7992.163865,1.884361952,134.3358266,2.644362125,232.0555322,51SUA399218
2025-11-26 19:36:02,5,Air Traffic Control,11234.89411,0.635562794,848.5450213,2.265496907,328.5907871,51RWJ270490
2025-12-13 18:53:14,3,Naval/Ground Surveillance,8078.40458,1.303516726,491.001602,10.38859325,276.1434344,51SVV045197
2025-11-19 18:17:12,5,Air Traffic Control,11197.3179,0.952232919,760.5613231,-1.122894658,317.7424707,51RWJ270490
2025-12-17 21:52:23,7,Target Illumination,10461.37024,2.29247963,45.23962125,6.055099806,172.5996309,51STV518067
2025-11-20 18:33:40,6,Early Warning,9264.532354,4.544487731,450.1991593,10.02998558,-5.445895002,52SDG142415
2025-12-10 11:50:43,3,Naval/Ground Surveillance,8035.586468,1.417206803,308.7112987,11.59106566,267.1485045,51SVV045197
2025-12-16 16:25:58,6,Early Warning,9294.650976,5.352134714,398.2880178,16.47582786,-3.693006294,52SDG142415
2025-11-26 18:34:16,9,Coastal Defense,7929.408115,0.905504065,127.9846024,11.46087485,207.2051011,51SUA399218
2025-12-04 17:35:15,9,Coastal Defense,8011.625077,1.517201196,104.862157,9.647936842,241.2141188,51SUA399218
2025-12-05 22:41:44,6,Early Warning,9223.188413,5.107001893,399.7124035,23.38934486,20.8992523,52SDG142415
2025-12-11 17:52:18,3,Naval/Ground Surveillance,7989.17775,1.393223417,358.5187723,11.69688034,283.2240163,51SVV045197
2025-12-09 04:01:23,2,Short-Range Fire Control / Tracking,10404.55835,1.067470838,102.243844,7.084890847,120.5440145,50RPP298191
2025-12-13 05:52:27,2,Short-Range Fire Control / Tracking,10415.51865,1.369051667,46.64709685,3.201295179,116.1585582,50RPP298191
2025-12-07 08:47:14,10,Long-Range Tracking / Weather,11134.53563,0.534950939,794.3950811,0.609466646,342.3983725,50RQU166267
2025-12-01 22:11:57,6,Early Warning,9291.737078,4.590512348,403.6410517,22.07300283,-13.62934619,52SDG142415
2025-11-28 20:43:27,4,Target Acquisition / Tracking,9749.911138,1.727264035,123.0393812,12.25785532,26.04138384,51SUT770698
2025-12-06 13:28:27,6,Early Warning,9258.465526,5.146456727,446.2810495,20.47089007,7.434007764,52SDG142415
2025-12-03 05:11:45,1,Medium-Range Surveillance,9200.994152,3.699458654,205.5023916,20.07386561,18.14146342,51SXS985510
2025-11-23 07:26:02,5,Air Traffic Control,11204.21736,0.325024352,834.908838,6.36314655,329.6429781,51RWJ270490
2025-11-24 16:39:36,3,Naval/Ground Surveillance,8161.200331,1.664724544,349.6050388,12.03991867,283.4561537,51SVV045197
2025-12-06 02:07:26,3,Naval/Ground Surveillance,8111.554854,1.598413947,416.4249917,20.00240895,261.1624434,51SVV045197
2025-11-22 17:03:14,8,Medium-Range Search / Ground Mapping,9696.55119,1.7699885,345.4507632,15.1944984,98.38282855,51RWL215712
2025-12-14 15:24:45,9,Coastal Defense,8069.125917,1.673504578,132.8883832,12.6714139,211.3915401,51SUA399218
2025-12-01 22:36:39,2,Short-Range Fire Control / Tracking,10545.18912,1.006519204,51.26010109,4.419947074,116.7297613,50RPP298191
2025-12-15 15:35:55,2,Short-Range Fire Control / Tracking,10511.07509,0.919171579,73.95790989,3.683843542,104.6199609,50RPP298191
2025-11-20 00:03:11,4,Target Acquisition / Tracking,9816.131371,4.335640342,120.5121315,13.92775094,-12.20048594,51SUT770698
2025-12-01 19:34:44,9,Coastal Defense,8084.736505,0.834351114,115.6032667,8.60542103,193.0625531,51SUA399218
2025-12-19 09:00:34,8,Medium-Range Search / Ground Mapping,9774.799154,2.360446611,398.2089323,23.19288785,81.17687731,51RWL215712
2025-11-25 06:13:38,6,Early Warning,9286.632215,4.419564641,442.2725543,16.30328319,16.62374552,52SDG142415
2025-11-28 19:31:23,2,Short-Range Fire Control / Tracking,10500.37208,1.010777332,101.3723318,-2.325810499,139.7014796,50RPP298191
2025-12-06 19:21:37,1,Medium-Range Surveillance,9154.390523,3.502610109,196.1131967,23.0378901,64.1175942,51SXS985510
2025-12-16 02:36:46,3,Naval/Ground Surveillance,8033.671595,0.762007028,458.6535094,17.77731102,272.2593844,51SVV045197
2025-12-04 22:27:06,6,Early Warning,9228.670396,5.167382076,451.3806548,4.7173789,29.75086667,52SDG142415
2025-12-13 10:47:18,3,Naval/Ground Surveillance,8085.950939,1.596916713,349.0874787,19.04628809,270.9383583,51SVV045197
2025-12-07 00:41:53,1,Medium-Range Surveillance, ,2.153245705,196.116792,18.16646011,57.25345235,51SXS985510
2025-11-29 12:58:04,5,Air Traffic Control,11130.25042,0.626236708,801.072298,3.312940982,306.2449633,51RWJ270490
2025-12-17 18:11:00,9,Coastal Defense,8123.294912,1.773065737,111.4248556,9.790205082,222.2414909,51SUA399218
2025-11-21 20:28:07,7,Target Illumination,10456.9761,1.196463173,42.87496329,18.05062096,160.5348416,51STV518067
2025-12-05 02:27:24,8,Medium-Range Search / Ground Mapping,9743.610223,2.859352371,344.3157322,21.90633362,74.65616158,51RWL215712
2025-12-09 06:40:06,3,Naval/Ground Surveillance,8106.325395,,428.4817851,6.870958008,307.5032667,51SVV045197
2025-12-05 23:30:31,7,Target Illumination,10426.5788,2.025717397,49.88060893,6.225883481,180.8794254,51STV518067
2025-12-01 00:34:34,5,Air Traffic Control,11123.11712,0.948013065,819.6905497,6.721598727,299.2080307,51RWJ270490
2025-11-27 02:58:56,3,Naval/Ground Surveillance,8083.329058,1.798456176,330.6846074,7.257628949,283.8637354,51SVV045197
2025-12-06 23:33:44,3,Naval/Ground Surveillance,8200.957191,1.28932048,324.7789531,18.34282491,282.3297469,51SVV045197
2025-11-23 03:19:52,2,Short-Range Fire Control / Tracking,10482.99996,0.01,51.85512413,8.188892317,100.9484378,50RPP298191
2025-11-24 04:48:05,2,Short-Range Fire Control / Tracking,10522.2467,1.11284756,73.43207125,4.822448708,114.3253446,50RPP298191
2025-12-12 15:59:58,9,Coastal Defense,7907.91947,1.79374961,127.9825797,13.8157139,215.4828261,51SUA399218
2025-11-30 22:41:18,2,Short-Range Fire Control / Tracking,10557.13567,0.368381065,104.4469671,4.737194552,120.0813342,50RPP298191
2025-12-07 03:10:08,5,Air Traffic Control,11177.88623,1.136778937,830.1077644,9.632516229,301.5640772,51RWJ270490
2025-11-30 20:08:50,2,Short-Range Fire Control / Tracking,10464.24627,0.591791939,98.99430108,10.06185182,123.0679845,50RPP298191
2025-12-16 12:58:50,9,Coastal Defense,7981.844867,2.228626567,116.9233597,5.01880606,240.5637451,51SUA399218
2025-12-08 03:31:08,1,Medium-Range Surveillance,9152.436068,3.392495893,199.410887,12.96091219,53.63941273,51SXS985510
2025-11-28 11:32:34,7,Target Illumination,10559.17901,2.892064818,50.61650382,6.130952413,193.8437851,51STV518067
2025-11-26 14:36:53,6,Early Warning,9225.983236,5.420085928,453.6168535,17.14787561,19.12710895,52SDG142415
2025-12-09 06:06:46,1,Medium-Range Surveillance,9152.167376,4.26920368,198.734024,14.62708635,26.4733541,51SXS985510
2025-12-12 08:44:32,2,Short-Range Fire Control / Tracking,10500.53239,1.060714963,76.13351643,12.40978374,112.4059735,50RPP298191
2025-11-19 12:44:19,6,Early Warning,9261.802785,4.428700789,401.1496454,16.5698342,-14.11812773,52SDG142415
2025-11-30 05:50:53,2,Short-Range Fire Control / Tracking,10502.50133,1.135797952,51.33715631,13.83256513,118.8510538,50RPP298191
2025-11-30 07:39:48,6,Early Warning,9303.562519,5.264516551,391.7384601,17.57174716,13.19248101,52SDG142415
2025-11-25 14:38:38,10,Long-Range Tracking / Weather,11098.31358,0.530989032,803.1324699,9.612396748,334.4439752,50RQU166267
2025-12-04 13:37:01,1,Medium-Range Surveillance,9165.29186,2.88989333,196.8332729,15.49524968,30.70593209,51SXS985510
2025-11-26 06:27:46,5,Air Traffic Control,11224.852,0.228637192,812.7501991,7.898121556,274.2487704,51RWJ270490
2025-12-05 06:16:38,2,Short-Range Fire Control / Tracking,10526.24006,0.01,76.34798106,8.28190512,106.6143351,50RPP298191
2025-12-03 19:42:07,1,Medium-Range Surveillance,9246.403009,3.271530523,198.1609856,20.40146104,38.82297025,51SXS985510
2025-12-08 02:22:22,5,Air Traffic Control,11175.10074,0.563289523,777.0607175,6.169266687,329.2826446,51RWJ270490
2025-11-29 15:48:42,9,Coastal Defense,8086.361464,2.045300092,126.7109067,1.349921023,226.7344756,51SUA399218
2025-12-03 13:55:19,7,Target Illumination,10414.11457,1.722969712,52.26633379,-0.615812486,173.4075461,51STV518067
2025-12-06 14:51:28,6,Early Warning,9216.498942,4.473328383,445.1203503,12.49640628,-3.512317149,52SDG142415
2025-12-09 15:31:41,6,Early Warning,9251.175856,4.524471418,445.1969185,13.1822579,13.65588435,52SDG142415
2025-12-18 19:22:44,8,Medium-Range Search / Ground Mapping,9782.568466,1.379398905,349.1952079,18.0844871,69.88840069,51RWL215712
2025-12-08 10:42:13,6,Early Warning,9182.042443,4.568569249,448.4250291,19.64886777,41.00588702,52SDG142415
2025-11-30 05:13:26,1,Medium-Range Surveillance,9219.480111,3.579990879,206.4454935,6.894155134,85.39794338,51SXS985510
2025-11-21 13:29:58,5,Air Traffic Control,11073.81538,0.89132705,791.5662237,8.780510478,299.7018969,51RWJ270490
2025-12-15 18:38:22,8,Medium-Range Search / Ground Mapping,9681.916321,2.914931886,400.5986748,13.75173894,92.85461564,51RWL215712
2025-12-19 06:43:52,5,Air Traffic Control,11217.29401,0.897237837,743.7241187,6.367146332,295.8882438,51RWJ270490
2025-12-15 02:31:45,9,Coastal Defense,8020.834177,2.249229017,126.0847223,6.473442816,226.0040136,51SUA399218
2025-12-08 08:04:44,6,Early Warning,9291.505558,6.052476322,400.0424044,19.79018566,18.15540478,52SDG142415
2025-12-19 19:12:47,2,Short-Range Fire Control / Tracking,10468.79312,1.217449496,100.7994176,-0.101497752,122.7656638,50RPP298191
2025-12-08 09:37:15,7,Target Illumination,10543.28232,2.915975319,52.13277418,9.112161563,203.5372625,51STV518067
2025-11-30 13:06:56,9,Coastal Defense,8078.695232,1.797579958,127.0421723,16.99186089,199.3540903,51SUA399218
2025-12-01 08:56:26,3,Naval/Ground Surveillance,8061.448202,2.236355108,423.6645696,9.153668334,273.1576407,51SVV045197
2025-12-05 08:53:39,3,Naval/Ground Surveillance,8147.13182,0.69327468,434.0522419,13.45509419,260.3536935,51SVV045197
2025-12-15 02:21:58,8,Medium-Range Search / Ground Mapping,9789.81762,2.674881226,404.4955413,12.85135214,110.3876321,51RWL215712
2025-11-22 20:35:48,2,Short-Range Fire Control / Tracking,10457.31508,0.937733013,100.5447227,8.164433292,99.1356336,50RPP298191
2025-12-08 21:22:41,5,Air Traffic Control,11190.62832,0.29218227,808.1701345,-5.83953044,328.1901642,51RWJ270490
2025-12-06 08:10:57,6,Early Warning,9322.057391,5.339126696,450.0884507,8.379849972,3.076029465,52SDG142415
2025-12-18 03:35:29,6,Early Warning,9253.52235,5.216100045,395.9357486,18.32077551,3.203005007,52SDG142415
2025-12-13 12:28:02,9,Coastal Defense,8069.689311,2.183109584,104.9606957,16.84261115,207.522093,51SUA399218
2025-11-26 22:42:01,1,Medium-Range Surveillance,9120.156883,3.660012226,204.9253942,20.27394107,34.54853538,51SXS985510
2025-11-21 23:36:06,7,Target Illumination,10462.5365,1.888288505,52.60965375,7.343645781,195.1145577,51STV518067
2025-11-24 18:19:43,3,Naval/Ground Surveillance,8114.666503,1.069537095,486.3065031,6.841731014,268.9330895,51SVV045197
2025-11-26 03:54:03,5,Air Traffic Control,11166.59321,0.01,774.2728427,3.423418374,335.3692621,51RWJ270490
2025-12-17 03:46:31,2,Short-Range Fire Control / Tracking,10472.63966,0.989899909,97.24578999,7.604148934,86.10617413,50RPP298191
2025-11-29 03:40:24,1,Medium-Range Surveillance,9125.961285,2.948779939,204.1713196,16.46156853,39.93377134,51SXS985510
2025-12-05 11:41:31,9,Coastal Defense,7988.323635,1.899678276,101.3527821,14.32058975,236.100836,51SUA399218
2025-12-01 00:52:16,8,Medium-Range Search / Ground Mapping,9678.170229,2.769103537,394.8322494,12.74293047,91.70464374,51RWL215712
2025-11-20 02:16:11,8,Medium-Range Search / Ground Mapping,9755.640564,3.319445411,402.7935438,10.71289645,91.90259869,51RWL215712
2025-12-03 12:06:48,4,Target Acquisition / Tracking,9855.222702,2.236833084,116.5059366,15.04950716,1.121283092,51SUT770698
2025-12-03 02:45:32,3,Naval/Ground Surveillance,8155.078481,1.624779177,347.1661289,11.44376254,305.3947637,51SVV045197
2025-11-19 19:14:14,3,Naval/Ground Surveillance,8032.088373,1.51528727,474.2520888,16.35717402,273.3677136,51SVV045197
2025-11-27 20:03:54,5,Air Traffic Control,11231.81326,0.01,801.6363308,-0.972750163,325.3351945,51RWJ270490
2025-11-27 00:23:14,2,Short-Range Fire Control / Tracking,10520.01449,0.388581952,48.40547991,-4.253882651,107.4178789,50RPP298191
2025-11-27 13:16:56,2,Short-Range Fire Control / Tracking,10433.9597,0.801282931,76.24668618,17.77123126,115.0442448,50RPP298191
2025-12-17 23:07:01,9,Coastal Defense,7986.382182,2.282802711,110.4915894,20.19174541,240.2428989,51SUA399218
2025-12-04 19:03:58,9,Coastal Defense,8033.718439,0.550095022,130.9000476,13.14896994,236.9223932,51SUA399218
2025-11-23 15:21:53,6,Early Warning,9230.325252,5.921862888,395.946294,18.07022149,0.587957399,52SDG142415
2025-11-30 01:09:56,8,Medium-Range Search / Ground Mapping,9777.710591,1.983442874,342.1650473,16.85205307,97.78561113,51RWL215712
2025-12-16 23:12:02,8,Medium-Range Search / Ground Mapping,9731.317287,2.182970902,345.9676498,15.47802835,108.889626,51RWL215712
2025-11-28 13:19:23,9,Coastal Defense,7987.447863,0.706813473,108.1908214,11.9601672,255.9430601,51SUA399218
2025-11-30 20:48:29,8,Medium-Range Search / Ground Mapping,9806.10427,2.860690703,355.1108907,16.74337343,115.9714587,51RWL215712
2025-11-20 11:35:30,2,Short-Range Fire Control / Tracking,10513.1345,0.658963606,49.38174127,12.27394374,103.0793507,50RPP298191
2025-12-04 04:06:05,5,Air Traffic Control,11143.47471,1.300633137,766.673158,4.654850313,313.8741965,51RWJ270490
2025-12-04 17:12:56,3,Naval/Ground Surveillance,8101.470184,0.990327295,503.0474084,14.94885364,254.2638551,51SVV045197
2025-12-06 18:52:25,7,Target Illumination,10519.73937,1.545129408,50.68727315,12.9801422,146.9525048,51STV518067
2025-11-30 12:42:19,9,Coastal Defense,8053.443104,2.214014707,127.1953387,11.1129558,213.4092537,51SUA399218
2025-11-23 17:53:01,1,Medium-Range Surveillance,9165.012051,3.255503435,200.3695237,17.89401516,53.49620661,51SXS985510
2025-11-20 14:11:43,2,Short-Range Fire Control / Tracking,10440.53076,0.711700493,101.0738455,13.87464402,95.67396834,50RPP298191
2025-12-06 01:57:49,3,Naval/Ground Surveillance,8006.46794,1.282423378,369.1002161,6.151533496,260.3614429,51SVV045197
2025-12-19 08:32:33,8,Medium-Range Search / Ground Mapping,9718.581606,2.307839479,347.491929,15.60695211,78.52485821,51RWL215712
2025-12-17 16:12:37,6,Early Warning,9284.194322,5.56512994,448.5548308,13.12742159,13.35007236,52SDG142415
2025-12-11 07:26:35,3,Naval/Ground Surveillance,8087.273007,1.361329138,412.2367304,12.46719133,270.9321299,51SVV045197
2025-11-27 07:27:45,3,Naval/Ground Surveillance,8083.599712,1.829333053,330.399435,6.335697832,284.1196932,51SVV045197
2025-12-03 04:43:46,6,Early Warning,9297.650797,5.937494944,450.8577552,12.24083858,28.94804891,52SDG142415
2025-12-01 02:26:18,6,Early Warning,9197.508473,4.709377746,399.1473498,5.983909042,47.1432029,52SDG142415
2025-11-26 23:23:16,1,Medium-Range Surveillance,9236.271134,3.354650289,198.3505081,16.35035337,21.3196102,51SXS985510
2025-12-09 13:02:05,10,Long-Range Tracking / Weather,11085.50068,0.875470598,797.7636197,16.22601324,349.0655005,50RQU166267
2025-11-23 01:09:35,1,Medium-Range Surveillance,9168.84268,3.45701465,203.6372155,8.697390011,9.565721921,51SXS985510
2025-12-18 15:25:11,5,Air Traffic Control,11168.09001,0.146160415,776.778383,3.985298004,300.9794432,51RWJ270490
2025-12-02 11:36:51,6,Early Warning,9244.548766,4.491725536,393.5209757,21.8150451,6.392876151,52SDG142415
2025-12-12 10:38:41,5,Air Traffic Control,11194.07978,0.442978453,779.798815,10.52150731,314.7712687,51RWJ270490
2025-11-20 15:26:38,1,Medium-Range Surveillance,9144.065749,3.430278379,203.6091183,17.320388,41.27981907,51SXS985510
2025-11-20 22:32:06,9,Coastal Defense,8054.030468,1.965536943,133.574019,7.152281392,219.7049243,51SUA399218
2025-12-12 02:32:54,6,Early Warning,9148.789545,4.165640603,402.9193805,9.244429086,6.369757492,52SDG142415
2025-12-19 15:43:30,5,Air Traffic Control,11284.70778,0.131335573,805.5060048,-4.539971516,315.5091341,51RWJ270490
2025-11-23 16:48:05,9,Coastal Defense,8049.340559,1.86855645,109.2236238,10.4748041,245.2676267,51SUA399218
2025-11-25 11:36:14,4,Target Acquisition / Tracking,9800.520931,3.758017291,114.7539644,22.39769288,18.65856338,51SUT770698
2025-12-09 18:38:30,9,Coastal Defense,7995.82573,1.782243876,125.7861768,15.70861104,226.3741194,51SUA399218
2025-12-15 04:06:09,9,Coastal Defense,8064.800256,2.10906139,125.6646204,13.48058953,240.0944817,51SUA399218
2025-12-15 21:14:31,6,Early Warning,9276.722146,4.977043692,404.0078615,17.76157581,0.643905096,52SDG142415
2025-12-15 14:14:46,6,Early Warning,9244.040187,4.739985297,402.1006011,,25.41629748,52SDG142415
2025-12-14 03:20:11,8,Medium-Range Search / Ground Mapping,9736.519534,2.717487885,395.2593493,11.1330337,101.4185533,51RWL215712
2025-11-26 17:51:39,8,Medium-Range Search / Ground Mapping,9713.068302,3.176876387,454.8438784,19.35384445,91.14935715,51RWL215712
2025-12-13 01:10:23,5,Air Traffic Control,11155.32736,0.476305335,773.9332508,14.12054953,301.566855,51RWJ270490
2025-11-24 05:09:52,5,Air Traffic Control,11063.7521,0.691835765,779.0164321,1.113948942,324.5277379,51RWJ270490
2025-11-19 17:55:12,6,Early Warning,9223.522978,5.227769547,400.9770649,10.64217137,-5.22912134,52SDG142415
2025-11-28 22:28:03,1,Medium-Range Surveillance,9176.909537,2.52506868,200.4792807,17.12523432,37.56912393,51SXS985510
2025-12-06 09:18:23,2,Short-Range Fire Control / Tracking,10473.18925,0.995914409,101.2669842,1.676726578,122.8230717,50RPP298191
2025-11-29 18:54:21,5,Air Traffic Control,11185.8934,0.784550895,817.7724853,16.22490089,311.484657,51RWJ270490
2025-11-22 00:31:50,2,Short-Range Fire Control / Tracking,10473.66204,0.157850939,74.48385679,6.227622455,98.89643833,50RPP298191
2025-12-03 07:58:32,3,Naval/Ground Surveillance,8074.512015,1.04055334,310.4186101,6.109470392,273.9300041,51SVV045197
2025-11-23 20:31:42,5,Air Traffic Control,11290.45769,0.653459448,793.9704514,8.282543746,323.6984862,51RWJ270490
2025-12-14 01:43:37,1,Medium-Range Surveillance,9232.031779,3.407001636,207.2908083,25.02973736,42.77661466,51SXS985510
2025-12-04 02:40:38,9,Coastal Defense,8102.67334,1.199571829,108.1328859,9.701820185,221.3863611,51SUA399218
2025-12-15 19:16:06,3,Naval/Ground Surveillance,8045.644544,1.159515208,470.2487028,10.55990063,262.8721121,51SVV045197
2025-12-08 16:31:42,3,Naval/Ground Surveillance,8139.172086,0.950884412,305.3490047,14.58650245,273.5831953,51SVV045197
2025-12-14 23:44:36,3,Naval/Ground Surveillance,8174.768446,1.609261918,316.9802479,4.158179637,269.4456983,51SVV045197
2025-11-21 00:10:05,8,Medium-Range Search / Ground Mapping,9835.850741,2.5120515,444.7415439,19.60482527,77.33153617,51RWL215712
2025-12-02 09:16:39,6,Early Warning,9273.917123,5.260099193,402.8255775,9.212994148,-14.81837644,52SDG142415
2025-12-11 21:19:50,2,Short-Range Fire Control / Tracking,10502.02287,1.06809227,48.80273615,5.931671152,108.3039623,50RPP298191
2025-12-19 01:13:03,9,Coastal Defense,8096.514935,,121.2474898,14.56820168,189.8905822,51SUA399218
2025-12-01 11:48:57,9,Coastal Defense,8066.545329,1.883539442,128.8126403,8.892806332,218.0328049,51SUA399218
2025-12-16 01:58:18,6,Early Warning,9233.100172,5.302769854,441.1222841,24.00750537,18.17941672,52SDG142415
2025-12-01 21:48:28,6,Early Warning,9185.924338,5.534763401,409.0808782,12.3756579,8.729029428,52SDG142415
2025-12-11 12:22:20,8,Medium-Range Search / Ground Mapping,9697.318896,2.05933736,438.1223063,17.68202997,96.44856173,51RWL215712
2025-12-07 02:32:47,9,Coastal Defense,8022.671556,2.625514317,108.2411414,9.156059917,243.8272858,51SUA399218
2025-12-01 17:44:08,6,Early Warning,9272.396692,5.092144899,402.524427,17.88547643,-21.43559368,52SDG142415
2025-12-18 06:53:18,2,Short-Range Fire Control / Tracking,10548.7535,0.882965592,,17.03617688,121.5852951,50RPP298191
2025-12-06 02:39:31,2,Short-Range Fire Control / Tracking,10516.33882,1.788687188,46.89458246,7.626749477,114.9826253,50RPP298191
2025-11-27 15:11:12,2,Short-Range Fire Control / Tracking,10419.5125,0.953482229,76.5480976,3.627015383,90.57095645,50RPP298191
2025-12-14 21:34:41,7,Target Illumination,10419.30822,1.406457712,50.2366492,9.135845521,184.3200813,51STV518067
2025-12-15 11:32:09,5,Air Traffic Control,11172.49319,0.138990769,766.3420204,0.454057751,328.3967356,51RWJ270490
2025-11-19 22:24:08,4,Target Acquisition / Tracking,9790.13089,3.323522301,120.9196708,19.34581759,-8.612445315,51SUT770698
2025-12-12 06:50:39,9,Coastal Defense,7942.651133,1.496039764,131.3197867,10.58879624,235.5060467,51SUA399218
2025-11-21 13:04:34,3,Naval/Ground Surveillance,8042.368981,2.227219233,367.7307464,7.02752293,272.9407255,51SVV045197
2025-11-22 13:16:09,7,Target Illumination,10440.80011,2.006381943,50.24779421,7.541685434,182.6911854,51STV518067
2025-12-04 10:37:10,9,Coastal Defense,8131.777775,1.536341631,122.5273636,12.35869252,243.184766,51SUA399218
2025-12-06 12:37:55,2,Short-Range Fire Control / Tracking,10475.94891,0.840855138,73.75858129,2.877420427,138.3087327,50RPP298191
2025-12-03 06:37:18,2,Short-Range Fire Control / Tracking,10506.59311,0.426049621,97.86235871,6.117244953,125.6880897,50RPP298191
2025-12-17 06:38:59,1,Medium-Range Surveillance,9197.401042,3.686369295,196.775229,10.47406698,43.99851228,51SXS985510
2025-12-10 04:35:00,7,Target Illumination,10419.88671,1.881384625,52.13354681,2.443736145,190.1220609,51STV518067
2025-12-16 13:01:32,6,Early Warning,9208.344104,4.96708013,401.5584596,13.59404797,5.390099783,52SDG142415
2025-12-03 07:14:45,5,Air Traffic Control,11166.67946,1.510473732,808.3971775,-0.009152457,294.829435,51RWJ270490
2025-11-19 19:44:23,10,Long-Range Tracking / Weather,11137.08355,1.209698366,802.4891032,2.518170695,332.765235,50RQU166267
2025-12-02 04:42:13,3,Naval/Ground Surveillance,8065.764638,1.682273292,308.6443956,19.74932775,276.0931232,51SVV045197
2025-12-16 11:00:06,2,Short-Range Fire Control / Tracking,10547.54462,1.552445016,73.51528175,10.9312218,119.8070581,50RPP298191
2025-12-06 20:33:12,3,Naval/Ground Surveillance,8074.313161,0.451520118,306.9832484,17.86079033,264.2669477,51SVV045197
2025-12-05 21:52:29,7,Target Illumination,10425.34907,2.047212407,55.01228251,9.550315826,210.7352569,51STV518067
2025-12-01 03:49:53,8,Medium-Range Search / Ground Mapping,9775.21834,2.346397081,348.1437189,12.5196714,85.86912734,51RWL215712
2025-12-08 19:05:07,10,Long-Range Tracking / Weather,11125.40094,0.447582543,804.3055146,1.661864015,324.0546137,50RQU166267
2025-12-02 02:39:21,7,Target Illumination,10434.43887,1.874584216,52.59302745,0.998404518,188.3551765,51STV518067
2025-12-08 09:13:56,2,Short-Range Fire Control / Tracking,10514.43084,1.246157683,101.3796799,11.03222507,101.124235,50RPP298191
2025-11-24 19:29:50,9,Coastal Defense,7951.32772,2.440890418,110.2467387,16.14491413,225.619535,51SUA399218
2025-11-19 14:51:22,6,Early Warning,9260.287587,5.735397872,403.6806105,14.05984441,-0.271727137,52SDG142415
2025-12-19 04:37:03,3,Naval/Ground Surveillance,8163.827024,0.930873635,311.5432116,12.71811448,279.4135966,51SVV045197
2025-11-21 23:06:03,6,Early Warning,9287.475011,5.770475011,398.7436275,16.87776797,-3.776513276,52SDG142415
2025-11-27 13:30:08,6,Early Warning,9233.204708,5.856488637,406.0910703,20.63294459,-15.95543037,52SDG142415
2025-12-09 18:31:32,6,Early Warning,9280.003473,5.639032088,447.5616612,21.12938252,21.63120256,52SDG142415
2025-12-04 12:29:40,3,Naval/Ground Surveillance,8053.488668,1.143215265,337.8359968,11.21326668,318.6564756,51SVV045197
2025-12-17 20:03:33,5,Air Traffic Control,11157.52954,0.01,792.3989519,10.5856866,317.4539384,51RWJ270490
2025-11-21 22:47:15,1,Medium-Range Surveillance,9224.59517,3.797702443,201.5091859,8.498484232,65.58770532,51SXS985510
2025-12-05 06:46:25,2,Short-Range Fire Control / Tracking,10486.72615,0.749818423,74.96227812,5.135347828,121.9719161,50RPP298191
2025-12-01 13:20:13,6,Early Warning,9250.196049,4.922376621,394.4035193,21.02173699,29.37186415,52SDG142415
2025-11-22 22:46:10,2,Short-Range Fire Control / Tracking,10510.21701,0.682505453,100.7853611,16.13467086,124.5827366,50RPP298191
2025-11-24 14:34:18,4,Target Acquisition / Tracking,9752.192088,3.251527127,118.4431372,18.31392056,3.115972967,51SUT770698
2025-12-13 23:34:57,3,Naval/Ground Surveillance,8175.140818,1.331876897,414.9727693,10.16339066,,51SVV045197
2025-11-29 18:47:59,2,Short-Range Fire Control / Tracking,10461.0016,0.561310373,78.84842118,13.78081139,105.5461588,50RPP298191
2025-11-29 05:17:48,8,Medium-Range Search / Ground Mapping,9727.383912,2.476767872,345.0455784,23.154124,68.5613386,51RWL215712
2025-12-15 01:38:17,8,Medium-Range Search / Ground Mapping,9739.24032,2.827099803,350.1001709,25.66959544,82.26773828,51RWL215712
2025-12-18 04:48:31,6,Early Warning,9277.660421,5.421754922,443.6004708,14.0760029,18.32340473,52SDG142415
2025-12-13 19:46:56,8,Medium-Range Search / Ground Mapping,9782.707837,2.350654654,391.9714073,16.79019797,81.36338135,51RWL215712
2025-12-18 11:13:08,6,Early Warning,9265.595248,4.461877153,448.7244944,13.22892188,29.15165849,52SDG142415
